linear,b,d,nsamples,accuracy,trueneg,falseneg,truepos,falsepos
False,0.05,0.01,500,0.7252525252525253,543,66,534,342
False,0.05,0.01,500,0.6956228956228956,458,25,575,427
False,0.05,0.01,500,0.7407407407407407,550,50,550,335
False,0.05,0.01,500,0.6262626262626263,387,57,543,498
False,0.05,0.01,500,0.5952861952861953,320,36,564,565
False,0.05,0.01,500,0.5582491582491582,278,49,551,607
False,0.05,0.01,500,0.5494949494949495,278,62,538,607
False,0.05,0.01,500,0.6922558922558922,470,42,558,415
False,0.05,0.01,500,0.6343434343434343,405,63,537,480
False,0.05,0.01,500,0.7239057239057238,523,48,552,362
False,0.05,0.01,500,0.7151515151515151,473,11,589,412
False,0.05,0.01,500,0.731986531986532,548,61,539,337
False,0.05,0.01,500,0.6835016835016835,463,48,552,422
False,0.05,0.01,500,0.6707070707070707,430,34,566,455
False,0.05,0.01,500,0.6572390572390572,431,55,545,454
False,0.05,0.01,500,0.6962962962962963,491,57,543,394
False,0.05,0.01,500,0.7434343434343434,553,49,551,332
False,0.05,0.01,500,0.7528619528619529,522,4,596,363
False,0.05,0.01,500,0.773063973063973,576,28,572,309
False,0.05,0.01,500,0.7589225589225589,558,31,569,327
False,0.05,0.01,500,0.7023569023569023,458,15,585,427
False,0.05,0.01,500,0.7077441077441078,519,68,532,366
False,0.05,0.01,500,0.7272727272727273,513,33,567,372
False,0.05,0.01,500,0.6942760942760943,489,58,542,396
False,0.05,0.01,500,0.6781144781144781,459,52,548,426
False,0.05,0.01,500,0.6430976430976432,417,62,538,468
False,0.05,0.01,500,0.6868686868686869,503,83,517,382
False,0.05,0.05,500,0.6882154882154883,475,53,547,410
False,0.05,0.05,500,0.7265993265993266,538,59,541,347
False,0.05,0.05,500,0.7535353535353535,535,16,584,350
False,0.05,0.05,500,0.7299663299663299,519,35,565,366
False,0.05,0.05,500,0.7104377104377104,481,26,574,404
False,0.05,0.05,500,0.7063973063973064,504,55,545,381
False,0.05,0.05,500,0.7824915824915825,582,20,580,303
False,0.05,0.05,500,0.6922558922558922,484,56,544,401
False,0.05,0.05,500,0.7811447811447811,574,14,586,311
False,0.05,0.05,500,0.6936026936026936,489,59,541,396
False,0.05,0.05,500,0.7171717171717171,523,58,542,362
False,0.05,0.05,500,0.7407407407407407,522,22,578,363
False,0.05,0.05,500,0.7420875420875421,552,50,550,333
False,0.05,0.05,500,0.6666666666666667,447,57,543,438
False,0.05,0.05,500,0.7104377104377104,495,40,560,390
False,0.05,0.05,500,0.6074074074074074,349,47,553,536
False,0.05,0.05,500,0.7292929292929293,499,16,584,386
False,0.05,0.05,500,0.7151515151515151,518,56,544,367
False,0.05,0.05,500,0.6727272727272727,455,56,544,430
False,0.05,0.05,500,0.7259259259259259,523,45,555,362
False,0.05,0.05,500,0.7003367003367003,489,49,551,396
False,0.05,0.05,500,0.6659932659932659,417,28,572,468
False,0.05,0.05,500,0.6882154882154883,463,41,559,422
False,0.05,0.05,500,0.6464646464646464,424,64,536,461
False,0.05,0.05,500,0.7414141414141414,554,53,547,331
False,0.05,0.05,500,0.7393939393939394,518,20,580,367
False,0.05,0.05,500,0.7602693602693602,567,38,562,318
False,0.05,0.05,500,0.655892255892256,434,60,540,451
False,0.05,0.05,500,0.7178451178451178,510,44,556,375
False,0.05,0.05,500,0.7393939393939394,554,56,544,331
False,0.05,0.05,500,0.7501683501683502,569,55,545,316
False,0.05,0.05,500,0.7777777777777778,595,40,560,290
False,0.05,0.05,500,0.7602693602693602,548,19,581,337
False,0.05,0.05,500,0.7703703703703704,601,57,543,284
False,0.05,0.05,500,0.7387205387205387,549,52,548,336
False,0.05,0.05,500,0.5777777777777777,311,53,547,574
False,0.05,0.05,500,0.6983164983164983,502,65,535,383
False,0.05,0.05,500,0.7124579124579125,517,59,541,368
False,0.05,0.05,500,0.6828282828282828,461,47,553,424
False,0.05,0.05,500,0.7872053872053872,587,18,582,298
False,0.05,0.05,500,0.7084175084175084,502,50,550,383
False,0.05,0.05,500,0.6707070707070707,461,65,535,424
False,0.05,0.05,500,0.771043771043771,567,22,578,318
False,0.05,0.05,500,0.6282828282828283,420,87,513,465
False,0.05,0.05,500,0.6424242424242423,399,45,555,486
False,0.05,0.05,500,0.5952861952861953,395,111,489,490
False,0.05,0.05,500,0.7205387205387206,519,49,551,366
False,0.05,0.05,500,0.7252525252525253,522,45,555,363
False,0.05,0.05,500,0.7225589225589226,502,29,571,383
False,0.05,0.05,500,0.5952861952861953,361,77,523,524
