linear,b,d,nsamples,accuracy,trueneg,falseneg,truepos,falsepos
False,0.01,0.01,1000,0.8841750841750842,713,0,600,172
False,0.01,0.01,1000,0.85993265993266,681,4,596,204
False,0.01,0.01,1000,0.8121212121212121,608,2,598,277
False,0.01,0.01,1000,0.8956228956228957,733,3,597,152
False,0.01,0.01,1000,0.8336700336700337,638,0,600,247
False,0.01,0.01,1000,0.8727272727272728,707,11,589,178
False,0.01,0.01,1000,0.8734006734006734,704,7,593,181
False,0.01,0.01,1000,0.9353535353535354,789,0,600,96
False,0.01,0.01,1000,0.7818181818181819,565,4,596,320
False,0.01,0.01,1000,0.8808080808080808,709,1,599,176
False,0.01,0.01,1000,0.8902356902356903,731,9,591,154
False,0.01,0.01,1000,0.8282828282828283,634,4,596,251
False,0.01,0.01,1000,0.8686868686868687,693,3,597,192
False,0.01,0.01,1000,0.8390572390572391,646,0,600,239
False,0.01,0.01,1000,0.8592592592592593,676,0,600,209
False,0.01,0.01,1000,0.876094276094276,707,6,594,178
False,0.01,0.01,1000,0.8754208754208754,701,1,599,184
False,0.01,0.01,1000,0.8747474747474747,700,1,599,185
False,0.01,0.01,1000,0.9171717171717172,765,3,597,120
False,0.01,0.01,1000,0.8518518518518519,671,6,594,214
False,0.01,0.01,1000,0.8518518518518519,666,1,599,219
False,0.01,0.01,1000,0.8289562289562289,634,3,597,251
False,0.01,0.01,1000,0.8087542087542088,603,2,598,282
False,0.01,0.01,1000,0.8491582491582492,661,0,600,224
False,0.01,0.01,1000,0.931986531986532,794,10,590,91
False,0.01,0.01,1000,0.8888888888888888,727,7,593,158
False,0.01,0.01,1000,0.8309764309764309,638,4,596,247
False,0.01,0.01,1000,0.8626262626262626,682,1,599,203
False,0.01,0.01,1000,0.8754208754208754,704,4,596,181
False,0.01,0.01,1000,0.7764309764309765,553,0,600,332
False,0.01,0.01,1000,0.8888888888888888,724,4,596,161
False,0.01,0.01,1000,0.7757575757575758,552,0,600,333
False,0.01,0.01,1000,0.7865319865319865,571,3,597,314
False,0.01,0.01,1000,0.8841750841750842,717,4,596,168
False,0.01,0.01,1000,0.8262626262626263,627,0,600,258
False,0.01,0.01,1000,0.8983164983164983,738,4,596,147
False,0.01,0.01,1000,0.9124579124579124,759,4,596,126
False,0.01,0.01,1000,0.8781144781144781,706,2,598,179
False,0.01,0.01,1000,0.8787878787878788,707,2,598,178
False,0.01,0.01,1000,0.8781144781144781,705,1,599,180
False,0.01,0.01,1000,0.9191919191919192,769,4,596,116
False,0.01,0.01,1000,0.8572390572390572,679,6,594,206
False,0.01,0.01,1000,0.8868686868686868,721,4,596,164
False,0.01,0.01,1000,0.9131313131313131,759,3,597,126
False,0.01,0.01,1000,0.8181818181818181,620,5,595,265
False,0.01,0.01,1000,0.8929292929292929,726,0,600,159
False,0.01,0.01,1000,0.775084175084175,556,5,595,329
False,0.01,0.01,1000,0.9131313131313131,756,0,600,129
False,0.01,0.05,1000,0.9077441077441077,753,5,595,132
False,0.01,0.05,1000,0.85993265993266,679,2,598,206
False,0.01,0.05,1000,0.8390572390572391,658,12,588,227
False,0.01,0.05,1000,0.8168350168350168,614,1,599,271
False,0.01,0.05,1000,0.8875420875420875,732,14,586,153
False,0.01,0.05,1000,0.9084175084175085,749,0,600,136
False,0.01,0.05,1000,0.7171717171717171,473,8,592,412
False,0.01,0.05,1000,0.907070707070707,755,8,592,130
