train_lin,b,d,KME,E,K,n_samples,n_distributions,score,trueneg,falseneg,truepos,falsepos
False,0.1,0.1,4,500,500,1000,281,0.6959752321981424,7626,4058,2490,361
False,0.1,0.1,4,500,500,1000,281,0.6346749226006192,7392,4715,1833,595
False,0.1,0.1,4,500,500,1000,291,0.7016855865153079,7513,3862,2686,474
False,0.1,0.1,4,500,500,1000,291,0.6917784657722739,7620,4113,2435,367
False,0.1,0.1,4,500,500,1000,291,0.7072583419332645,7516,3784,2764,471
False,0.1,0.1,4,500,500,1000,291,0.7045063639490884,7581,3889,2659,406
False,0.1,0.1,4,500,500,1000,291,0.7141382868937048,7494,3662,2886,493
False,0.1,0.1,4,500,500,1000,291,0.702717578259374,7555,3889,2659,432
False,0.1,0.1,4,500,500,1000,291,0.6919848641210871,7597,4087,2461,390
False,0.1,0.1,4,500,500,1000,291,0.6913656690746474,7511,4010,2538,476
False,0.1,0.1,4,500,500,1000,291,0.7030615755073959,7611,3940,2608,376
False,0.1,0.1,4,500,500,1000,291,0.6466460268317853,7395,4544,2004,592
False,0.1,0.1,4,500,500,1000,301,0.695906432748538,7540,3973,2575,447
False,0.1,0.1,4,500,500,1000,301,0.686687306501548,7644,4211,2337,343
False,0.1,0.1,4,500,500,1000,301,0.6960440316477469,7531,3962,2586,456
False,0.1,0.1,4,500,500,1000,301,0.6992088063295494,7614,3999,2549,373
False,0.1,0.1,4,500,500,1000,301,0.7054007567939456,7490,3785,2763,497
False,0.1,0.1,4,500,500,1000,301,0.6997592019263846,7596,3973,2575,391
False,0.1,0.1,4,500,500,1000,301,0.6874441004471964,7614,4170,2378,373
False,0.1,0.1,4,500,500,1000,301,0.6875816993464052,7547,4101,2447,440
False,0.1,0.1,4,500,500,1000,301,0.6942552459580323,7662,4119,2429,325
False,0.1,0.1,4,500,500,1000,301,0.6407292741658067,7391,4626,1922,596
False,0.1,0.1,4,500,500,1000,311,0.6978328173374613,7529,3934,2614,458
False,0.1,0.1,4,500,500,1000,311,0.6861369109047127,7604,4179,2369,383
False,0.1,0.1,4,500,500,1000,311,0.7014791881664947,7543,3895,2653,444
False,0.1,0.1,4,500,500,1000,311,0.6970072239422085,7612,4029,2519,375
False,0.1,0.1,4,500,500,1000,311,0.7027863777089783,7486,3819,2729,501
False,0.1,0.1,4,500,500,1000,311,0.7013415892672858,7588,3942,2606,399
False,0.1,0.1,4,500,500,1000,311,0.6908152734778121,7547,4054,2494,440
False,0.1,0.1,4,500,500,1000,311,0.6944616443068455,7502,3956,2592,485
False,0.1,0.1,4,500,500,1000,311,0.6932232542139662,7637,4109,2439,350
False,0.1,0.1,4,500,500,1000,311,0.6421052631578947,7397,4612,1936,590
False,0.1,0.1,4,500,500,1000,321,0.6877192982456141,7593,4145,2403,394
False,0.1,0.1,4,500,500,1000,321,0.6789129686962504,7673,4353,2195,314
False,0.1,0.1,4,500,500,1000,321,0.6939112487100103,7621,4083,2465,366
False,0.1,0.1,4,500,500,1000,321,0.695218438252494,7626,4069,2479,361
False,0.1,0.1,4,500,500,1000,321,0.7011351909184727,7565,3922,2626,422
False,0.1,0.1,4,500,500,1000,321,0.6921224630202958,7654,4142,2406,333
False,0.1,0.1,4,500,500,1000,321,0.6792569659442724,7644,4319,2229,343
False,0.1,0.1,4,500,500,1000,321,0.6848985208118336,7560,4153,2395,427
False,0.1,0.1,4,500,500,1000,321,0.6926040591675267,7747,4228,2320,240
False,0.1,0.1,4,500,500,1000,321,0.6349501203990368,7448,4767,1781,539
False,0.1,0.1,4,500,500,1000,331,0.6982456140350877,7568,3967,2581,419
False,0.1,0.1,4,500,500,1000,331,0.6847609219126247,7652,4247,2301,335
False,0.1,0.1,4,500,500,1000,331,0.7061575507395941,7524,3808,2740,463
False,0.1,0.1,4,500,500,1000,331,0.7034743722050224,7599,3922,2626,388
False,0.1,0.1,4,500,500,1000,331,0.7089783281733746,7552,3795,2753,435
